Date,Stablecoin,Circulation
2022-09-16,TUSD,1071914647.0
2022-09-16,USDC,49669811071.0
2022-09-16,USDT,67923689321.0
2022-09-17,BUSD,20657058988.0
2022-09-17,DAI,6374280158.0
2022-09-17,TUSD,1074352584.0
2022-09-17,USDC,49528360540.0
2022-09-17,USDT,67923585946.0
2022-09-18,BUSD,20657204410.0
2022-09-18,DAI,6434902915.0
2022-09-18,TUSD,1076781590.0
2022-09-18,USDC,49519613789.0
2022-09-18,USDT,67920776064.0
2022-09-19,BUSD,20657058988.0
2022-09-19,DAI,6426832132.0
2022-09-19,TUSD,1075660849.0
2022-09-19,USDC,49501011250.0
2022-09-19,USDT,67923585944.0
2022-09-20,BUSD,21018935878.0
2022-09-20,DAI,6379873824.0
2022-09-20,TUSD,1081241487.0
2022-09-20,USDC,49340413071.0
2022-09-20,USDT,67956589961.0
2022-09-21,BUSD,21013613825.0
2022-09-21,DAI,6417714057.0
2022-09-21,TUSD,1090288106.0
2022-09-21,USDC,49503651381.0
2022-09-21,USDT,67966594001.0
2022-09-22,BUSD,21037079723.0
2022-09-22,DAI,6410486828.0
2022-09-22,TUSD,1093153702.0
2022-09-22,USDC,49313662974.0
2022-09-22,USDT,67975491267.0
2022-09-23,BUSD,21064127311.0
2022-09-23,DAI,6468196485.0
2022-09-23,TUSD,1092182317.0
2022-09-23,USDC,49234884568.0
2022-09-23,USDT,67951949274.0
2022-09-24,BUSD,21037937613.0
2022-09-24,DAI,6479474707.0
2022-09-24,TUSD,1056443273.0
2022-09-24,USDC,49075423272.0
2022-09-24,USDT,67949388004.0
2022-09-25,BUSD,21034339479.0
2022-09-25,DAI,6469123189.0
2022-09-25,TUSD,1059071523.0
2022-09-25,USDC,49048487617.0
2022-09-25,USDT,67950359007.0
2022-09-26,BUSD,21034339479.0
2022-09-26,DAI,6468090960.0
2022-09-26,TUSD,1059229597.0
2022-09-26,USDC,48806650287.0
2022-09-26,USDT,67952625135.0
2022-09-27,BUSD,21050627577.0
2022-09-27,DAI,6461332304.0
2022-09-27,TUSD,1016796619.0
2022-09-27,USDC,48637838585.0
2022-09-27,USDT,67951354338.0
2022-09-28,BUSD,21048778213.0
2022-09-28,DAI,6448671437.0
2022-09-28,TUSD,1019723789.0
2022-09-28,USDC,48520821597.0
2022-09-28,USDT,67950364285.0
2022-09-29,BUSD,21078026410.0
2022-09-29,DAI,6406030093.0
2022-09-29,TUSD,878316368.0
2022-09-29,USDC,48210320184.0
2022-09-29,USDT,67947676809.0
2022-09-30,BUSD,20890960870.0
2022-09-30,DAI,6410836286.0
2022-09-30,TUSD,879393819.0
2022-09-30,USDC,47903722420.0
2022-09-30,USDT,67954353699.0
2022-10-01,BUSD,20891348529.0
2022-10-01,DAI,6409944797.0
2022-10-01,TUSD,882520637.0
2022-10-01,USDC,46619333660.0
2022-10-01,USDT,67948542706.0
2022-10-02,BUSD,20892380319.0
2022-10-02,DAI,6406063674.0
2022-10-02,TUSD,884639959.0
2022-10-02,USDC,46613738497.0
2022-10-02,USDT,67949182064.0
2022-10-03,BUSD,20891187462.0
2022-10-03,DAI,6374536817.0
2022-10-03,TUSD,884893431.0
2022-10-03,USDC,46680314241.0
2022-10-03,USDT,67944572025.0
2022-10-04,BUSD,20884729254.0
2022-10-04,DAI,6327643509.0
2022-10-04,TUSD,885373053.0
2022-10-04,USDC,46510634970.0
2022-10-04,USDT,67947697335.0
2022-10-05,BUSD,21188440613.0
2022-10-05,DAI,6346356631.0
2022-10-05,TUSD,889589809.0
2022-10-05,USDC,46002945826.0
2022-10-05,USDT,68074624852.0
2022-10-06,BUSD,21392331714.0
2022-10-06,DAI,6337048377.0
2022-10-06,TUSD,892235857.0
2022-10-06,USDC,45735275964.0
2022-10-06,USDT,68218492035.0
2022-10-07,BUSD,21628100611.0
2022-10-07,DAI,6328765867.0
2022-10-07,TUSD,893971002.0
2022-10-07,USDC,45539319447.0
2022-10-07,USDT,68226676713.0
2022-10-08,BUSD,21778249119.0
2022-10-08,DAI,6312770752.0
2022-10-08,TUSD,896906128.0
2022-10-08,USDC,45427143588.0
2022-10-08,USDT,68328206686.0
2022-10-09,BUSD,21779296283.0
2022-10-09,DAI,6313076516.0
2022-10-09,TUSD,898178295.0
2022-10-09,USDC,45391239167.0
2022-10-09,USDT,68376959555.0
2022-10-10,BUSD,21684335280.0
2022-10-10,DAI,6305578998.0
2022-10-10,TUSD,898698584.0
2022-10-10,USDC,45388697846.0
2022-10-10,USDT,68375298920.0
2022-10-11,BUSD,21539829357.0
2022-10-11,DAI,6279448121.0
2022-10-11,TUSD,900641687.0
2022-10-11,USDC,45318070678.0
2022-10-11,USDT,68420214759.0
2022-10-12,BUSD,21535312011.0
2022-10-12,DAI,6245758863.0
2022-10-12,TUSD,903985492.0
2022-10-12,USDC,45253102799.0
2022-10-12,USDT,68415641082.0
2022-10-13,BUSD,21217666929.0
2022-10-13,DAI,6201279027.0
2022-10-13,TUSD,908087422.0
2022-10-13,USDC,45090996045.0
2022-10-13,USDT,68415978378.0
2022-10-14,BUSD,21369843723.0
2022-10-14,DAI,6035579183.0
2022-10-14,TUSD,913347608.0
2022-10-14,USDC,44710075515.0
2022-10-14,USDT,68414880928.0
2022-10-15,BUSD,21377914857.0
2022-10-15,DAI,6032226647.0
2022-10-15,TUSD,868719805.0
2022-10-15,USDC,44346077413.0
2022-10-15,USDT,68427706686.0
2022-10-16,BUSD,21380198514.0
2022-10-16,DAI,6016987413.0
2022-10-16,TUSD,872236553.0
2022-10-16,USDC,44336513719.0
2022-10-16,USDT,68432883242.0
2022-10-17,BUSD,21290217163.0
2022-10-17,DAI,6021274221.0
2022-10-17,TUSD,875146879.0
2022-10-17,USDC,44334503821.0
2022-10-17,USDT,68432359085.0
2022-10-18,BUSD,21314645005.0
2022-10-18,DAI,6002229328.0
2022-10-18,TUSD,879771120.0
2022-10-18,USDC,44110498626.0
2022-10-18,USDT,68437706685.0
2022-10-19,BUSD,21569218223.0
2022-10-19,DAI,5911960780.0
2022-10-19,TUSD,884366292.0
2022-10-19,USDC,43885100575.0
2022-10-19,USDT,68451542494.0
2022-10-20,BUSD,21714858733.0
2022-10-20,DAI,5876162431.0
2022-10-20,TUSD,886066414.0
2022-10-20,USDC,43685705430.0
2022-10-20,USDT,68453576637.0
2022-10-21,BUSD,21883537634.0
2022-10-21,DAI,5795631100.0
2022-10-21,TUSD,882126393.0
2022-10-21,USDC,43252612883.0
2022-10-21,USDT,68447806562.0
2022-10-22,BUSD,21770503898.0
2022-10-22,DAI,5749058314.0
2022-10-22,TUSD,885177435.0
2022-10-22,USDC,43199325189.0
2022-10-22,USDT,68448256112.0
2022-10-23,BUSD,21772202178.0
2022-10-23,DAI,5754635707.0
2022-10-23,TUSD,885647377.0
2022-10-23,USDC,43255109248.0
2022-10-23,USDT,68452258966.0
2022-10-24,BUSD,21767017222.0
2022-10-24,DAI,5785648259.0
2022-10-24,TUSD,885702169.0
2022-10-24,USDC,43261423239.0
2022-10-24,USDT,68448613412.0
2022-10-25,BUSD,21779913481.0
2022-10-25,DAI,5783319059.0
2022-10-25,TUSD,868324816.0
2022-10-25,USDC,43124192065.0
2022-10-25,USDT,68478655756.0
2022-10-26,BUSD,21576118719.0
2022-10-26,DAI,5789999251.0
2022-10-26,TUSD,868765125.0
2022-10-26,USDC,43138199012.0
2022-10-26,USDT,68511756739.0
2022-10-27,BUSD,21485841341.0
2022-10-27,DAI,5793241276.0
2022-10-27,TUSD,819352453.0
2022-10-27,USDC,43178435516.0
2022-10-27,USDT,68727004424.0
2022-10-28,BUSD,21230895060.0
2022-10-28,DAI,5796246614.0
2022-10-28,TUSD,821722396.0
2022-10-28,USDC,43191200495.0
2022-10-28,USDT,68892878369.0
2022-10-29,BUSD,21400704432.0
2022-10-29,DAI,5768804829.0
2022-10-29,TUSD,822434872.0
2022-10-29,USDC,43075029174.0
2022-10-29,USDT,68977692179.0
2022-10-30,BUSD,21396547273.0
2022-10-30,DAI,5781897766.0
2022-10-30,TUSD,824472084.0
2022-10-30,USDC,43026867078.0
2022-10-30,USDT,69116157095.0
2022-10-31,BUSD,21396431505.0
2022-10-31,DAI,5772406308.0
2022-10-31,TUSD,825459133.0
2022-10-31,USDC,43016187243.0
2022-10-31,USDT,69271293754.0
2022-11-01,BUSD,21147340674.0
2022-11-01,DAI,5683384905.0
2022-11-01,TUSD,827917438.0
2022-11-01,USDC,42748681429.0
2022-11-01,USDT,69415082044.0
2022-11-02,BUSD,21661758459.0
2022-11-02,DAI,5661114501.0
2022-11-02,TUSD,820201640.0
2022-11-02,USDC,42327813172.0
2022-11-02,USDT,69338547020.0
2022-11-03,BUSD,21971571000.0
2022-11-03,DAI,5667889568.0
2022-11-03,TUSD,822410557.0
2022-11-03,USDC,41844592004.0
2022-11-03,USDT,69340998807.0
2022-11-04,BUSD,22484316250.0
2022-11-04,DAI,5658283048.0
2022-11-04,TUSD,824022977.0
2022-11-04,USDC,41395227183.0
2022-11-04,USDT,69352564431.0
2022-11-05,BUSD,22548178454.0
2022-11-05,DAI,5691742810.0
2022-11-05,TUSD,816482486.0
2022-11-05,USDC,41416723401.0
2022-11-05,USDT,69354720562.0
2022-11-06,BUSD,22548197620.0
2022-11-06,DAI,5717786486.0
2022-11-06,TUSD,817046739.0
2022-11-06,USDC,41341035125.0
2022-11-06,USDT,69437661896.0
2022-11-07,BUSD,22555817006.0
2022-11-07,DAI,5772540023.0
2022-11-07,TUSD,809427600.0
2022-11-07,USDC,41698027833.0
2022-11-07,USDT,69421840658.0
2022-11-08,BUSD,22585357240.0
2022-11-08,DAI,5787554898.0
2022-11-08,TUSD,810275925.0
2022-11-08,USDC,42492697022.0
2022-11-08,USDT,69518116385.0
2022-11-09,BUSD,22962476465.0
2022-11-09,DAI,5754490031.0
2022-11-09,TUSD,812870308.0
2022-11-09,USDC,42132834873.0
2022-11-09,USDT,69877980214.0
2022-11-10,BUSD,23064195567.0
2022-11-10,DAI,5433853471.0
2022-11-10,TUSD,815385750.0
2022-11-10,USDC,42269676919.0
2022-11-10,USDT,68208873249.0
2022-11-11,BUSD,23092509508.0
2022-11-11,DAI,5404444155.0
2022-11-11,TUSD,820373752.0
2022-11-11,USDC,42827423688.0
2022-11-11,USDT,68152740757.0
2022-11-12,BUSD,23376530214.0
2022-11-12,DAI,5394359069.0
2022-11-12,TUSD,768323816.0
2022-11-12,USDC,43384666695.0
2022-11-12,USDT,67271876433.0
2022-11-13,BUSD,23373902852.0
2022-11-13,DAI,5445703672.0
2022-11-13,TUSD,870019151.0
2022-11-13,USDC,43495601322.0
2022-11-13,USDT,66345381026.0
2022-11-14,BUSD,23368716650.0
2022-11-14,DAI,5437805689.0
2022-11-14,TUSD,867389178.0
2022-11-14,USDC,43464543702.0
2022-11-14,USDT,66291749922.0
2022-11-15,BUSD,23462869722.0
2022-11-15,DAI,5474073879.0
2022-11-15,TUSD,863847214.0
2022-11-15,USDC,43501265566.0
2022-11-15,USDT,65956265903.0
2022-11-16,BUSD,23217489273.0
2022-11-16,DAI,5441523928.0
2022-11-16,TUSD,866170826.0
2022-11-16,USDC,43813120835.0
2022-11-16,USDT,65894873297.0
2022-11-17,BUSD,23057020677.0
2022-11-17,DAI,5429640776.0
2022-11-17,TUSD,864417830.0
2022-11-17,USDC,43761845173.0
2022-11-17,USDT,65875492621.0
2022-11-18,BUSD,22934770826.0
2022-11-18,DAI,5452227557.0
2022-11-18,TUSD,865993514.0
2022-11-18,USDC,43507606616.0
2022-11-18,USDT,65888679588.0
2022-11-19,BUSD,22883741240.0
2022-11-19,DAI,5425963637.0
2022-11-19,TUSD,860725518.0
2022-11-19,USDC,43791914996.0
2022-11-19,USDT,65869148638.0
2022-11-20,BUSD,22894485346.0
2022-11-20,DAI,5431761576.0
2022-11-20,TUSD,860306407.0
2022-11-20,USDC,43847578117.0
2022-11-20,USDT,65841850776.0
2022-11-21,BUSD,22892781127.0
2022-11-21,DAI,5425253935.0
2022-11-21,TUSD,863722796.0
2022-11-21,USDC,43922410852.0
2022-11-21,USDT,65796033621.0
2022-11-22,BUSD,22803283286.0
2022-11-22,DAI,5356978015.0
2022-11-22,TUSD,856085946.0
2022-11-22,USDC,43531170782.0
2022-11-22,USDT,65431303413.0
2022-11-23,BUSD,22775479849.0
2022-11-23,DAI,5370369954.0
2022-11-23,TUSD,852725930.0
2022-11-23,USDC,43532900344.0
2022-11-23,USDT,65457735740.0
2022-11-24,BUSD,22862637188.0
2022-11-24,DAI,5242906387.0
2022-11-24,TUSD,744884338.0
2022-11-24,USDC,43230740122.0
2022-11-24,USDT,65274275864.0
2022-11-25,BUSD,22866978566.0
2022-11-25,DAI,5262859407.0
2022-11-25,TUSD,744486579.0
2022-11-25,USDC,43430979335.0
2022-11-25,USDT,65302197652.0
2022-11-26,BUSD,22511945264.0
2022-11-26,DAI,5257830875.0
2022-11-26,TUSD,807934096.0
2022-11-26,USDC,43391966073.0
2022-11-26,USDT,65335566807.0
2022-11-27,BUSD,22501989433.0
2022-11-27,DAI,5265825523.0
2022-11-27,TUSD,807907380.0
2022-11-27,USDC,43564755873.0
2022-11-27,USDT,65321148012.0
2022-11-28,BUSD,22423688687.0
2022-11-28,DAI,5188560253.0
2022-11-28,TUSD,807681358.0
2022-11-28,USDC,43714882803.0
2022-11-28,USDT,65316885047.0
2022-11-29,BUSD,22385422669.0
2022-11-29,DAI,5195799506.0
2022-11-29,TUSD,807122120.0
2022-11-29,USDC,43185407657.0
2022-11-29,USDT,65326687971.0
2022-11-30,BUSD,22375362874.0
2022-11-30,DAI,5175844637.0
2022-11-30,TUSD,807509731.0
2022-11-30,USDC,42812078231.0
2022-11-30,USDT,65256715971.0
2022-12-01,BUSD,22273960597.0
2022-12-01,DAI,5190664036.0
2022-12-01,TUSD,755247056.0
2022-12-01,USDC,42739423243.0
2022-12-01,USDT,65352829103.0
2022-12-02,BUSD,22169312630.0
2022-12-02,DAI,5199147152.0
2022-12-02,TUSD,813612001.0
2022-12-02,USDC,42591749062.0
2022-12-02,USDT,65359364386.0
2022-12-03,BUSD,22165403097.0
2022-12-03,DAI,5222915043.0
2022-12-03,TUSD,813634904.0
2022-12-03,USDC,42733811728.0
2022-12-03,USDT,65443085957.0
2022-12-04,BUSD,22169317246.0
2022-12-04,DAI,5224385554.0
2022-12-04,TUSD,814355127.0
2022-12-04,USDC,42848965144.0
2022-12-04,USDT,65495531803.0
2022-12-05,BUSD,22153011938.0
2022-12-05,DAI,5221281560.0
2022-12-05,TUSD,814209416.0
2022-12-05,USDC,42974822365.0
2022-12-05,USDT,65492257484.0
2022-12-06,BUSD,22111285973.0
2022-12-06,DAI,5219202063.0
2022-12-06,TUSD,813497247.0
2022-12-06,USDC,42683118139.0
2022-12-06,USDT,65572109061.0
2022-12-07,BUSD,22067533809.0
2022-12-07,DAI,5170699265.0
2022-12-07,TUSD,815016901.0
2022-12-07,USDC,42542358593.0
2022-12-07,USDT,65675363712.0
2022-12-08,BUSD,22109190932.0
2022-12-08,DAI,5173520079.0
2022-12-08,TUSD,813478727.0
2022-12-08,USDC,42330905487.0
2022-12-08,USDT,65672735697.0
2022-12-09,BUSD,22072529827.0
2022-12-09,DAI,5173375914.0
2022-12-09,TUSD,806608669.0
2022-12-09,USDC,42294042825.0
2022-12-09,USDT,65697842712.0
2022-12-10,BUSD,22115556003.0
2022-12-10,DAI,5174056855.0
2022-12-10,TUSD,756073941.0
2022-12-10,USDC,42243922457.0
2022-12-10,USDT,65698342212.0
2022-12-11,BUSD,22114360575.0
2022-12-11,DAI,5179680994.0
2022-12-11,TUSD,757362064.0
2022-12-11,USDC,42290518857.0
2022-12-11,USDT,65698342212.0
2022-12-12,BUSD,22123916702.0
2022-12-12,DAI,5176289168.0
2022-12-12,TUSD,756785979.0
2022-12-12,USDC,42303749362.0
2022-12-12,USDT,65698342212.0
2022-12-13,BUSD,22011898275.0
2022-12-13,DAI,5160459453.0
2022-12-13,TUSD,757571541.0
2022-12-13,USDC,42074347995.0
2022-12-13,USDT,65795364654.0
2022-12-14,BUSD,18775102477.0
2022-12-14,DAI,5162980702.0
2022-12-14,TUSD,857023722.0
2022-12-14,USDC,44626616042.0
2022-12-14,USDT,65977518212.0
2022-12-15,BUSD,18571964147.0
2022-12-15,DAI,5151758056.0
2022-12-15,TUSD,755590426.0
2022-12-15,USDC,44690066522.0
2022-12-15,USDT,65967147441.0
2022-12-16,BUSD,18692610664.0
2022-12-16,DAI,5125056576.0
2022-12-16,TUSD,753530291.0
2022-12-16,USDC,44578879756.0
2022-12-16,USDT,66030168212.0
2022-12-17,BUSD,18460799693.0
2022-12-17,DAI,5137133356.0
2022-12-17,TUSD,755435976.0
2022-12-17,USDC,44344078676.0
2022-12-17,USDT,66046429818.0
2022-12-18,BUSD,18458536047.0
2022-12-18,DAI,5147269203.0
2022-12-18,TUSD,756672849.0
2022-12-18,USDC,44396272982.0
2022-12-18,USDT,66160482663.0
2022-12-19,BUSD,18459841848.0
2022-12-19,DAI,5148887490.0
2022-12-19,TUSD,757311989.0
2022-12-19,USDC,44425350717.0
2022-12-19,USDT,66155190882.0
2022-12-20,BUSD,18357039559.0
2022-12-20,DAI,5150853132.0
2022-12-20,TUSD,754361204.0
2022-12-20,USDC,44050737194.0
2022-12-20,USDT,66203341240.0
2022-12-21,BUSD,18076043051.0
2022-12-21,DAI,5170069648.0
2022-12-21,TUSD,755062731.0
2022-12-21,USDC,43989858407.0
2022-12-21,USDT,66233093212.0
2022-12-22,BUSD,18031296723.0
2022-12-22,DAI,5174016767.0
2022-12-22,TUSD,754120991.0
2022-12-22,USDC,43804825460.0
2022-12-22,USDT,66237845405.0
2022-12-23,BUSD,17992101323.0
2022-12-23,DAI,5164277117.0
2022-12-23,TUSD,753765672.0
2022-12-23,USDC,43740539501.0
2022-12-23,USDT,66234588490.0
2022-12-24,BUSD,17564201685.0
2022-12-24,DAI,5155467533.0
2022-12-24,TUSD,754801384.0
2022-12-24,USDC,43697125653.0
2022-12-24,USDT,66237795405.0
2022-12-25,BUSD,17499450972.0
2022-12-25,DAI,5159319187.0
2022-12-25,TUSD,755150939.0
2022-12-25,USDC,43827409518.0
2022-12-25,USDT,66237795405.0
2022-12-26,BUSD,17408496769.0
2022-12-26,DAI,5147381613.0
2022-12-26,TUSD,754751697.0
2022-12-26,USDC,43949199813.0
2022-12-26,USDT,66237795405.0
2022-12-27,BUSD,17318908800.0
2022-12-27,DAI,5137464056.0
2022-12-27,TUSD,753402296.0
2022-12-27,USDC,44034361884.0
2022-12-27,USDT,66240744514.0
2022-12-28,BUSD,17199072845.0
2022-12-28,DAI,5121328173.0
2022-12-28,TUSD,754169483.0
2022-12-28,USDC,43734867584.0
2022-12-28,USDT,66220423316.0
2022-12-29,BUSD,17039934435.0
2022-12-29,DAI,5081097973.0
2022-12-29,TUSD,754293819.0
2022-12-29,USDC,43971329746.0
2022-12-29,USDT,66221318672.0
2022-12-30,BUSD,16893977820.0
2022-12-30,DAI,5078039959.0
2022-12-30,TUSD,753637696.0
2022-12-30,USDC,44026083819.0
2022-12-30,USDT,66231184474.0
2022-12-31,BUSD,16714333385.0
2022-12-31,DAI,5062664532.0
2022-12-31,TUSD,755420561.0
2022-12-31,USDC,44101723587.0
2022-12-31,USDT,66223237023.0
2023-01-01,BUSD,16585502111.0
2023-01-01,DAI,5056050726.0
2023-01-01,TUSD,756210646.0
2023-01-01,USDC,44138662628.0
2023-01-01,USDT,66237201876.0
2023-01-02,BUSD,16582266098.0
2023-01-02,DAI,5053579797.0
2023-01-02,TUSD,800840888.0
2023-01-02,USDC,44205779414.0
2023-01-02,USDT,66229859346.0
2023-01-03,BUSD,16445766861.0
2023-01-03,DAI,5058345101.0
2023-01-03,TUSD,845643684.0
2023-01-03,USDC,44295880516.0
2023-01-03,USDT,66233172164.0
2023-01-04,BUSD,16623408338.0
2023-01-04,DAI,5058619852.0
2023-01-04,TUSD,845174472.0
2023-01-04,USDC,43755897726.0
2023-01-04,USDT,66232840220.0
2023-01-05,BUSD,16654318461.0
2023-01-05,DAI,5033918728.0
2023-01-05,TUSD,844316670.0
2023-01-05,USDC,43711606798.0
2023-01-05,USDT,66236484982.0
2023-01-06,BUSD,16796779867.0
2023-01-06,DAI,5016842826.0
2023-01-06,TUSD,845542217.0
2023-01-06,USDC,43297447361.0
2023-01-06,USDT,66238632792.0
2023-01-07,BUSD,16482106225.0
2023-01-07,DAI,5005905382.0
2023-01-07,TUSD,845251081.0
2023-01-07,USDC,43274162130.0
2023-01-07,USDT,66243602677.0
2023-01-08,BUSD,16450015317.0
2023-01-08,DAI,5050032369.0
2023-01-08,TUSD,847369962.0
2023-01-08,USDC,43393473581.0
2023-01-08,USDT,66247923826.0
2023-01-09,BUSD,16329106944.0
2023-01-09,DAI,5065865236.0
2023-01-09,TUSD,847297667.0
2023-01-09,USDC,43528571993.0
2023-01-09,USDT,66275348317.0
2023-01-10,BUSD,16363501022.0
2023-01-10,DAI,5071835388.0
2023-01-10,TUSD,847032461.0
2023-01-10,USDC,43177913673.0
2023-01-10,USDT,66265138847.0
2023-01-11,BUSD,16458141251.0
2023-01-11,DAI,5072086857.0
2023-01-11,TUSD,847490630.0
2023-01-11,USDC,43248929190.0
2023-01-11,USDT,66263599730.0
2023-01-12,BUSD,16384009702.0
2023-01-12,DAI,5060248929.0
2023-01-12,TUSD,846001297.0
2023-01-12,USDC,43376173705.0
2023-01-12,USDT,66265897676.0
2023-01-13,BUSD,16367148855.0
2023-01-13,DAI,5059140926.0
2023-01-13,TUSD,846837320.0
2023-01-13,USDC,43497346143.0
2023-01-13,USDT,66270292018.0
2023-01-14,BUSD,16584722307.0
2023-01-14,DAI,5087447835.0
2023-01-14,TUSD,849200784.0
2023-01-14,USDC,43018350616.0
2023-01-14,USDT,66270814051.0
2023-01-15,BUSD,16452539594.0
2023-01-15,DAI,5098787272.0
2023-01-15,TUSD,850173050.0
2023-01-15,USDC,43255848842.0
2023-01-15,USDT,66354669258.0
2023-01-16,BUSD,16379978533.0
2023-01-16,DAI,5104059768.0
2023-01-16,TUSD,850644680.0
2023-01-16,USDC,43471957434.0
2023-01-16,USDT,66374033440.0
2023-01-17,BUSD,16260382201.0
2023-01-17,DAI,5101107756.0
2023-01-17,TUSD,848042222.0
2023-01-17,USDC,43410366808.0
2023-01-17,USDT,66485923929.0
2023-01-18,BUSD,16070397053.0
2023-01-18,DAI,5099994279.0
2023-01-18,TUSD,845386663.0
2023-01-18,USDC,43138452203.0
2023-01-18,USDT,66492831604.0
2023-01-19,BUSD,16328287883.0
2023-01-19,DAI,5114816479.0
2023-01-19,TUSD,940797108.0
2023-01-19,USDC,42666482873.0
2023-01-19,USDT,66477485276.0
2023-01-20,BUSD,16391922908.0
2023-01-20,DAI,5112492222.0
2023-01-20,TUSD,939335339.0
2023-01-20,USDC,42558569898.0
2023-01-20,USDT,66476820501.0
2023-01-21,BUSD,16354862207.0
2023-01-21,DAI,5116398819.0
2023-01-21,TUSD,939665241.0
2023-01-21,USDC,42770108666.0
2023-01-21,USDT,66484133025.0
2023-01-22,BUSD,16229920189.0
2023-01-22,DAI,5134044835.0
2023-01-22,TUSD,939535570.0
2023-01-22,USDC,42928688531.0
2023-01-22,USDT,66703495301.0
2023-01-23,BUSD,16102970687.0
2023-01-23,DAI,5142898626.0
2023-01-23,TUSD,940375678.0
2023-01-23,USDC,43069108722.0
2023-01-23,USDT,66765654159.0
2023-01-24,BUSD,15838426346.0
2023-01-24,DAI,5145473306.0
2023-01-24,TUSD,942449837.0
2023-01-24,USDC,43056721602.0
2023-01-24,USDT,66847055676.0
2023-01-25,BUSD,15466851661.0
2023-01-25,DAI,5157401197.0
2023-01-25,TUSD,943879208.0
2023-01-25,USDC,43242186484.0
2023-01-25,USDT,67039191545.0
2023-01-26,BUSD,15667625734.0
2023-01-26,DAI,5157573092.0
2023-01-26,TUSD,944306916.0
2023-01-26,USDC,43129927507.0
2023-01-26,USDT,67187728354.0
2023-01-27,BUSD,15933454719.0
2023-01-27,DAI,5141678611.0
2023-01-27,TUSD,945176850.0
2023-01-27,USDC,42883164714.0
2023-01-27,USDT,67335036407.0
2023-01-28,BUSD,15813867302.0
2023-01-28,DAI,5131334513.0
2023-01-28,TUSD,945970489.0
2023-01-28,USDC,42649100298.0
2023-01-28,USDT,67517343369.0
2023-01-29,BUSD,15796834028.0
2023-01-29,DAI,5135544628.0
2023-01-29,TUSD,945714380.0
2023-01-29,USDC,42687864705.0
2023-01-29,USDT,67639905326.0
2023-01-30,BUSD,15724301944.0
2023-01-30,DAI,5138981027.0
2023-01-30,TUSD,944953326.0
2023-01-30,USDC,42575209079.0
2023-01-30,USDT,67778453765.0
2023-01-31,BUSD,15749685175.0
2023-01-31,DAI,5124224813.0
2023-01-31,TUSD,946729846.0
2023-01-31,USDC,42153164185.0
2023-01-31,USDT,67806044005.0
2023-02-01,BUSD,16111967378.0
2023-02-01,DAI,5111529437.0
2023-02-01,TUSD,947666857.0
2023-02-01,USDC,41883672268.0
2023-02-01,USDT,67798826675.0
2023-02-02,BUSD,16121608811.0
2023-02-02,DAI,5100539419.0
2023-02-02,TUSD,947937037.0
2023-02-02,USDC,41863253556.0
2023-02-02,USDT,67815863019.0
2023-02-03,BUSD,16101542449.0
2023-02-03,DAI,5111029087.0
2023-02-03,TUSD,949221108.0
2023-02-03,USDC,41915737344.0
2023-02-03,USDT,68036211442.0
2023-02-04,BUSD,16292648324.0
2023-02-04,DAI,5095394494.0
2023-02-04,TUSD,947871577.0
2023-02-04,USDC,41463032779.0
2023-02-04,USDT,68028048893.0
2023-02-05,BUSD,16290353584.0
2023-02-05,DAI,5101727314.0
2023-02-05,TUSD,947888266.0
2023-02-05,USDC,41435915232.0
2023-02-05,USDT,68071573715.0
2023-02-06,BUSD,16273994887.0
2023-02-06,DAI,5110815133.0
2023-02-06,TUSD,948226445.0
2023-02-06,USDC,41496626407.0
2023-02-06,USDT,68073000195.0
2023-02-07,BUSD,16205080456.0
2023-02-07,DAI,5106436999.0
2023-02-07,TUSD,948395954.0
2023-02-07,USDC,41337910170.0
2023-02-07,USDT,68181990160.0
2023-02-08,BUSD,16199177946.0
2023-02-08,DAI,5095886732.0
2023-02-08,TUSD,949082627.0
2023-02-08,USDC,41168900667.0
2023-02-08,USDT,68184621866.0
2023-02-09,BUSD,16193431052.0
2023-02-09,DAI,5099462991.0
2023-02-09,TUSD,948562039.0
2023-02-09,USDC,41014038451.0
2023-02-09,USDT,68178436345.0
2023-02-10,BUSD,16177884849.0
2023-02-10,DAI,5089542168.0
2023-02-10,TUSD,947090796.0
2023-02-10,USDC,40981967912.0
2023-02-10,USDT,68187940008.0
2023-02-11,BUSD,16167410548.0
2023-02-11,DAI,5088838723.0
2023-02-11,TUSD,945413287.0
2023-02-11,USDC,40852727448.0
2023-02-11,USDT,68318922892.0
2023-02-12,BUSD,16169598349.0
2023-02-12,DAI,5084880163.0
2023-02-12,TUSD,945916006.0
2023-02-12,USDC,40781641461.0
2023-02-12,USDT,68388188510.0
2023-02-13,BUSD,16165437114.0
2023-02-13,DAI,5084104186.0
2023-02-13,TUSD,946261608.0
2023-02-13,USDC,40709074101.0
2023-02-13,USDT,68412500195.0
2023-02-14,BUSD,15821012268.0
2023-02-14,DAI,5095536061.0
2023-02-14,TUSD,945888741.0
2023-02-14,USDC,40452066532.0
2023-02-14,USDT,69157627122.0
2023-02-15,BUSD,15348191532.0
2023-02-15,DAI,5088103207.0
2023-02-15,TUSD,941552263.0
2023-02-15,USDC,40524095140.0
2023-02-15,USDT,69512709640.0
2023-02-16,BUSD,14233653015.0
2023-02-16,DAI,5086953497.0
2023-02-16,TUSD,922859378.0
2023-02-16,USDC,40972543090.0
